# Written on 11Apr2024 at 15:14:19 
# Input file comment: k-mesh for interpolation of KRrBr2
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)      EnergyDer_x       EnergyDer_y       EnergyDer_z
       975 -0.4577245798      0.1525748599      0.9154491596       2.042238281      0.2582075823     -0.1983585444      -1.504910412    
       975 -0.4577245798      0.1525748599      0.9154491596       2.089516520     -0.2843660986      -1.650270144     -0.1908017099    
       976 -0.5340120098      0.2288622899      0.8391617297      0.9112277465      0.6939188059       1.910976692      0.2466113858    
       976 -0.5340120098      0.2288622899      0.8391617297       1.047386570     -0.7161700613      0.4751643598E-01  0.5014711350    
       976 -0.5340120098      0.2288622899      0.8391617297       1.289700189       1.469736921     -0.1783366881     -0.1692476139    
       976 -0.5340120098      0.2288622899      0.8391617297       1.852948464      -1.944193220     -0.1538560574      0.4402929111E-01
       976 -0.5340120098      0.2288622899      0.8391617297       1.963618149     -0.1673894813      -2.291491767     -0.1000754094    
       976 -0.5340120098      0.2288622899      0.8391617297       2.106214215      0.2532941273     -0.6468681406E-01 -0.8497477004    
       977 -0.6102994398      0.3051497199      0.7628742997       1.030533656      0.4067045032       2.547241750     -0.1101887016E-05
       977 -0.6102994398      0.3051497199      0.7628742997       1.067383335     -0.4110359569     -0.1404886676      0.2208751327E-05
       977 -0.6102994398      0.3051497199      0.7628742997       1.182321260       1.053175101     -0.2648726521      0.3662186202E-05
       977 -0.6102994398      0.3051497199      0.7628742997       1.784529401     -0.2503412871E-01  -2.615471674      0.2604817035E-05
       977 -0.6102994398      0.3051497199      0.7628742997       1.978954535      -1.597205263     -0.7370605025E-01 -0.2216987893E-05
       977 -0.6102994398      0.3051497199      0.7628742997       2.121925850      0.1570968864      0.3015192348E-02 -0.2153794838E-05
       978 -0.6865868697      0.3814371498      0.6865868697       1.089538023      0.1687601003     -0.2244701227     -0.1687614777    
       978 -0.6865868697      0.3814371498      0.6865868697       1.096785981      0.2587256496     -0.2999286302     -0.2587347975    
       978 -0.6865868697      0.3814371498      0.6865868697       1.229706172      0.1543336360       2.986324706     -0.1543304209    
       978 -0.6865868697      0.3814371498      0.6865868697       1.582838976      0.1621795306E-01  -2.595368098     -0.1622161115E-01
       978 -0.6865868697      0.3814371498      0.6865868697       2.076201995     -0.4683218535     -0.5069477421E-01  0.4683118705    
       978 -0.6865868697      0.3814371498      0.6865868697       2.079762350     -0.4233042988      0.3664062612E-01  0.4233188711    
       979 -0.7628742997      0.4577245798      0.6102994398       1.043754319     -0.8163747161E-06 -0.1516707050      0.1278643990    
       979 -0.7628742997      0.4577245798      0.6102994398       1.140070255      0.3409941516E-06 -0.2759138751      -1.091046384    
       979 -0.7628742997      0.4577245798      0.6102994398       1.401819639     -0.1793594948E-05  -2.252601551     -0.1740840786    
       979 -0.7628742997      0.4577245798      0.6102994398       1.466473341     -0.1134831942E-05   2.995652496     -0.4184839523E-01
       979 -0.7628742997      0.4577245798      0.6102994398       1.967960616      0.2770205123E-06 -0.5051100683E-01   1.738354410    
       979 -0.7628742997      0.4577245798      0.6102994398       2.121287476     -0.2400584959E-06 -0.1083521466E-01 -0.7668325794E-01
       980 -0.8391617297      0.5340120098      0.5340120098       1.055842991     -0.6053275408      0.4701587505E-02  0.4704231748E-02
       980 -0.8391617297      0.5340120098      0.5340120098       1.199168724     -0.6449133442E-01 -0.8065594025     -0.8065590959    
       980 -0.8391617297      0.5340120098      0.5340120098       1.292748660      0.9264131696E-01  -1.096896391      -1.096896043    
       980 -0.8391617297      0.5340120098      0.5340120098       1.625811130     -0.8369671438E-01   1.478541682       1.478546083    
       980 -0.8391617297      0.5340120098      0.5340120098       1.860537407      0.3776868745E-02  0.9538359880      0.9538313556    
       980 -0.8391617297      0.5340120098      0.5340120098       2.084534727       1.004626389     -0.6000246119E-01 -0.6000369391E-01
       981 -0.7628742997E-01 -0.7628742997E-01   1.296886309       1.054286719     -0.2783202674     -0.2783226266     -0.2393285284    
       981 -0.7628742997E-01 -0.7628742997E-01   1.296886309       1.057131673     -0.3150438968     -0.3150447520     -0.1876918812    
       981 -0.7628742997E-01 -0.7628742997E-01   1.296886309       1.235105180     -0.9236564031E-01 -0.9236365776E-01  -1.853688226    
       981 -0.7628742997E-01 -0.7628742997E-01   1.296886309       1.698111779      0.3823832633E-01  0.3823310739E-01   2.937754866    
       981 -0.7628742997E-01 -0.7628742997E-01   1.296886309       2.068619695      0.6017740957      0.6017695346     -0.3772750613E-01
       981 -0.7628742997E-01 -0.7628742997E-01   1.296886309       2.083915709      0.4252884403      0.4252860276      0.1769012353E-01
       982 -0.1525748599      0.9714451465E-16   1.220598880       1.043754142      0.1278626520      0.2682597614E-05 -0.1516755813    
       982 -0.1525748599      0.9714451465E-16   1.220598880       1.140070260      -1.091051508      0.7260234837E-06 -0.2759177290    
       982 -0.1525748599      0.9714451465E-16   1.220598880       1.401819499     -0.1740896225      0.1572545321E-06  -2.252600638    
       982 -0.1525748599      0.9714451465E-16   1.220598880       1.466473351     -0.4184514290E-01  0.3526089920E-05   2.995645717    
       982 -0.1525748599      0.9714451465E-16   1.220598880       1.967960975       1.738352047      0.1393083504E-05 -0.5051158052E-01
       982 -0.1525748599      0.9714451465E-16   1.220598880       2.121287469     -0.7667584322E-01  0.2518443165E-07 -0.1083370752E-01
       983 -0.2288622899      0.7628742997E-01   1.144311450       1.053090669      0.3672707442      0.5817326933      0.3299196221E-01
       983 -0.2288622899      0.7628742997E-01   1.144311450       1.257370677      -1.488860839     -0.8181192696E-01 -0.1696952579    
       983 -0.2288622899      0.7628742997E-01   1.144311450       1.268294276     -0.3100193107      0.1829336849       2.551712662    
       983 -0.2288622899      0.7628742997E-01   1.144311450       1.590189158     -0.1024850815     -0.9350339213E-01  -2.407086252    
       983 -0.2288622899      0.7628742997E-01   1.144311450       1.828867527       2.069720352      0.4021006430E-01 -0.1283022424    
       983 -0.2288622899      0.7628742997E-01   1.144311450       2.095226588     -0.1571043785     -0.9581847415     -0.7541540818E-01
       984 -0.3051497199      0.1525748599       1.068024020       1.067049411      0.6174862902       1.105042465      0.3149046084    
       984 -0.3051497199      0.1525748599       1.068024020       1.143699962     -0.5633872713      0.3965366744       2.062422936    
       984 -0.3051497199      0.1525748599       1.068024020       1.390525836      -1.851249765     -0.2059641959     -0.1290185471    
       984 -0.3051497199      0.1525748599       1.068024020       1.681956460       2.117483050      0.4170798320E-01 -0.2426083419    
       984 -0.3051497199      0.1525748599       1.068024020       1.762703670      0.1091405858     -0.2254838256      -2.325035949    
       984 -0.3051497199      0.1525748599       1.068024020       2.017685036     -0.2241000544      -1.671585291     -0.1839608418    
       985 -0.3814371498      0.2288622899      0.9917365896       1.077811951     -0.7959151774E-05   1.093741044       1.093754727    
       985 -0.3814371498      0.2288622899      0.9917365896       1.098097607      0.5971357158E-05  0.9397353426      0.9397243629    
       985 -0.3814371498      0.2288622899      0.9917365896       1.503668455     -0.4121412836E-05 -0.2139657348     -0.2139652806    
       985 -0.3814371498      0.2288622899      0.9917365896       1.565582484      0.4757676654E-05 -0.4627718526E-01 -0.4627875641E-01
       985 -0.3814371498      0.2288622899      0.9917365896       1.887823786     -0.1191420204E-06  -1.250440850      -1.250436873    
       985 -0.3814371498      0.2288622899      0.9917365896       1.920487328      0.9049884107E-06  -1.149048412      -1.149051081    
       986 -0.4577245798      0.3051497199      0.9154491596       1.067049395     -0.6174880268      0.3149043900       1.105040427    
       986 -0.4577245798      0.3051497199      0.9154491596       1.143699993      0.5633863165       2.062423846      0.3965363522    
       986 -0.4577245798      0.3051497199      0.9154491596       1.390525813       1.851249468     -0.1290197595     -0.2059633054    
       986 -0.4577245798      0.3051497199      0.9154491596       1.681956460      -2.117483908     -0.2426049358      0.4170707130E-01
       986 -0.4577245798      0.3051497199      0.9154491596       1.762703528     -0.1091425996      -2.325036663     -0.2254850384    
       986 -0.4577245798      0.3051497199      0.9154491596       2.017685026      0.2241010303     -0.1839591944      -1.671584875    
       987 -0.5340120098      0.3814371498      0.8391617297       1.053090835     -0.3672703369      0.3299058054E-01  0.5817327481    
       987 -0.5340120098      0.3814371498      0.8391617297       1.257370734       1.488866365     -0.1697091845     -0.8181174053E-01
       987 -0.5340120098      0.3814371498      0.8391617297       1.268294398      0.3100194909       2.551726161      0.1829333537    
       987 -0.5340120098      0.3814371498      0.8391617297       1.590189539      0.1024845190      -2.407085562     -0.9350388146E-01
       987 -0.5340120098      0.3814371498      0.8391617297       1.828867639      -2.069716729     -0.1283046585      0.4021235875E-01
       987 -0.5340120098      0.3814371498      0.8391617297       2.095226712      0.1571045813     -0.7541414281E-01 -0.9581845800    
       988 -0.6102994398      0.4577245798      0.7628742997       1.043754102     -0.1278606280     -0.1516708642      0.2961729419E-05
       988 -0.6102994398      0.4577245798      0.7628742997       1.140070249       1.091049529     -0.2759145136      0.2627149503E-05
       988 -0.6102994398      0.4577245798      0.7628742997       1.401819486      0.1740889921      -2.252601831      0.3844927259E-05
       988 -0.6102994398      0.4577245798      0.7628742997       1.466473338      0.4184712995E-01   2.995648187     -0.1429646799E-05
       988 -0.6102994398      0.4577245798      0.7628742997       1.967960607      -1.738354444     -0.5051038453E-01 -0.3115286589E-05
       988 -0.6102994398      0.4577245798      0.7628742997       2.121287466      0.7667933668E-01 -0.1083243911E-01 -0.2679585315E-05
       989 -0.6865868697      0.5340120098      0.6865868697       1.054286804      0.2783313354     -0.2393322734     -0.2783144573    
       989 -0.6865868697      0.5340120098      0.6865868697       1.057131747      0.3150339697     -0.1876971701     -0.3150548760    
       989 -0.6865868697      0.5340120098      0.6865868697       1.235105336      0.9236297523E-01  -1.853690897     -0.9236668427E-01
       989 -0.6865868697      0.5340120098      0.6865868697       1.698111784     -0.3823741135E-01   2.937752200      0.3823630575E-01
       989 -0.6865868697      0.5340120098      0.6865868697       2.068619788     -0.6017668565     -0.3772736825E-01  0.6017654587    
       989 -0.6865868697      0.5340120098      0.6865868697       2.083915764     -0.4252852915      0.1769107307E-01  0.4252913663    
       990 -0.7628742997      0.6102994398      0.6102994398       1.024136018     -0.1276997257E-05 -0.9617899350E-01 -0.9618046734E-01
       990 -0.7628742997      0.6102994398      0.6102994398       1.090829427      0.1269305354E-05 -0.5689848299     -0.5689891450    
